fecha,año,mes,mes_nombre,insumo,indice,categoria
2019-08-01,2019,8,Agosto,Mancozeb,92.56,Fungicida
2019-08-01,2019,8,Agosto,Mancozeb + cimoxanil,93.06,Fungicida
2019-08-01,2019,8,Agosto,Mancozeb + metalaxil-m,91.87,Fungicida
2019-08-01,2019,8,Agosto,Propineb + fluopicolide,91.41,Fungicida
2019-08-01,2019,8,Agosto,Tebuconazol + trifloxistrobin,104.22,Fungicida
2019-08-01,2019,8,Agosto,"2,4-D",94.74,Herbicida
2019-08-01,2019,8,Agosto,"2,4-D + picloram",92.29,Herbicida
2019-08-01,2019,8,Agosto,"Aminopiralid + 2,4-D",91.85,Herbicida
2019-08-01,2019,8,Agosto,Diuron,90.84,Herbicida
2019-08-01,2019,8,Agosto,Glifosato,98.06,Herbicida
2019-08-01,2019,8,Agosto,Glufosinato de amonio,101.48,Herbicida
2019-08-01,2019,8,Agosto,Metsulfuron metil,102.44,Herbicida
2019-08-01,2019,8,Agosto,Oxadiazon,59.64,Herbicida
2019-08-01,2019,8,Agosto,Paraquat,95.42,Herbicida
2019-08-01,2019,8,Agosto,Pendimetalin,82.59,Herbicida
2019-08-01,2019,8,Agosto,Picloram,95.24,Herbicida
2019-08-01,2019,8,Agosto,Propanil,94.78,Herbicida
2019-08-01,2019,8,Agosto,Abamectina,94.34,Insecticida
2019-08-01,2019,8,Agosto,Cipermetrina,92.58,Insecticida
2019-08-01,2019,8,Agosto,Clorpirifos,88.16,Insecticida
2019-08-01,2019,8,Agosto,Fipronil,93.31,Insecticida
2019-08-01,2019,8,Agosto,Imidacloprid,93.62,Insecticida
2019-08-01,2019,8,Agosto,Metomil,86.24,Insecticida
2019-08-01,2019,8,Agosto,Profenofos,85.04,Insecticida
2019-08-01,2019,8,Agosto,Profenofos + cipermetrina,88.75,Insecticida
2019-08-01,2019,8,Agosto,Tiametoxam + lambdacihalotrina,94.12,Insecticida
2019-09-01,2019,9,Septiembre,10-20-30,96.14,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,12-24-12,96.95,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,13-26-6,97.36,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,15-15-15,94.03,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,15-4-23,92.95,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,17-6-18-2,95.23,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,18-18-18,104.08,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,25-4-24,98.31,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,28-4-0-6,89.35,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,31-8-8,97.99,Fertilizante compuesto
2019-09-01,2019,9,Septiembre,DAP 18-46,102.11,Fertilizante simple
2019-09-01,2019,9,Septiembre,KCL 0-0-60,102.31,Fertilizante simple
2019-09-01,2019,9,Septiembre,SAM,98.51,Fertilizante simple
2019-09-01,2019,9,Septiembre,Urea 46%,100.5,Fertilizante simple
2019-09-01,2019,9,Septiembre,Urea sulfato,100.04,Fertilizante simple
2019-09-01,2019,9,Septiembre,Azoxistrobin + difenoconazol,91.46,Fungicida
2019-09-01,2019,9,Septiembre,Clorotalonil,95.82,Fungicida
2019-09-01,2019,9,Septiembre,Difenoconazol,92.84,Fungicida
2019-09-01,2019,9,Septiembre,Dimetomorf,89.61,Fungicida
2019-09-01,2019,9,Septiembre,Mancozeb,92.48,Fungicida
2019-09-01,2019,9,Septiembre,Mancozeb + cimoxanil,92.97,Fungicida
2019-09-01,2019,9,Septiembre,Mancozeb + metalaxil-m,92.06,Fungicida
2019-09-01,2019,9,Septiembre,Propineb + fluopicolide,91.36,Fungicida
2019-09-01,2019,9,Septiembre,Tebuconazol + trifloxistrobin,103.18,Fungicida
2019-09-01,2019,9,Septiembre,"2,4-D",95.58,Herbicida
2019-09-01,2019,9,Septiembre,"2,4-D + picloram",93.12,Herbicida
2019-09-01,2019,9,Septiembre,"Aminopiralid + 2,4-D",91.95,Herbicida
2019-09-01,2019,9,Septiembre,Diuron,91.82,Herbicida
2019-09-01,2019,9,Septiembre,Glifosato,98.11,Herbicida
2019-09-01,2019,9,Septiembre,Glufosinato de amonio,101.38,Herbicida
2019-09-01,2019,9,Septiembre,Metsulfuron metil,102.28,Herbicida
2019-09-01,2019,9,Septiembre,Oxadiazon,58.38,Herbicida
2019-09-01,2019,9,Septiembre,Paraquat,95.45,Herbicida
2019-09-01,2019,9,Septiembre,Pendimetalin,82.84,Herbicida
2019-09-01,2019,9,Septiembre,Picloram,95.5,Herbicida
2019-09-01,2019,9,Septiembre,Propanil,94.91,Herbicida
2019-09-01,2019,9,Septiembre,Abamectina,93.83,Insecticida
2019-09-01,2019,9,Septiembre,Cipermetrina,93.22,Insecticida
2019-09-01,2019,9,Septiembre,Clorpirifos,88.54,Insecticida
2019-09-01,2019,9,Septiembre,Fipronil,93.17,Insecticida
2019-09-01,2019,9,Septiembre,Imidacloprid,93.55,Insecticida
2019-09-01,2019,9,Septiembre,Metomil,86.59,Insecticida
2019-09-01,2019,9,Septiembre,Profenofos,85.06,Insecticida
2019-09-01,2019,9,Septiembre,Profenofos + cipermetrina,88.88,Insecticida
2019-09-01,2019,9,Septiembre,Tiametoxam + lambdacihalotrina,94.05,Insecticida
2019-10-01,2019,10,Octubre,10-20-30,95.76,Fertilizante compuesto
2019-10-01,2019,10,Octubre,12-24-12,96.49,Fertilizante compuesto
2019-10-01,2019,10,Octubre,13-26-6,99.18,Fertilizante compuesto
2019-10-01,2019,10,Octubre,15-15-15,94.21,Fertilizante compuesto
2019-10-01,2019,10,Octubre,15-4-23,92.6,Fertilizante compuesto
2019-10-01,2019,10,Octubre,17-6-18-2,94.3,Fertilizante compuesto
2019-10-01,2019,10,Octubre,18-18-18,103.81,Fertilizante compuesto
2019-10-01,2019,10,Octubre,25-4-24,97.63,Fertilizante compuesto
2019-10-01,2019,10,Octubre,28-4-0-6,91.42,Fertilizante compuesto
2019-10-01,2019,10,Octubre,31-8-8,97.62,Fertilizante compuesto
2019-10-01,2019,10,Octubre,DAP 18-46,102.18,Fertilizante simple
2019-10-01,2019,10,Octubre,KCL 0-0-60,102.12,Fertilizante simple
2019-10-01,2019,10,Octubre,SAM,98.14,Fertilizante simple
2019-10-01,2019,10,Octubre,Urea 46%,99.88,Fertilizante simple
2019-10-01,2019,10,Octubre,Urea sulfato,99.76,Fertilizante simple
2019-10-01,2019,10,Octubre,Azoxistrobin + difenoconazol,91.98,Fungicida
2019-10-01,2019,10,Octubre,Clorotalonil,95.37,Fungicida
2019-10-01,2019,10,Octubre,Difenoconazol,93.09,Fungicida
2019-10-01,2019,10,Octubre,Dimetomorf,89.38,Fungicida
2019-10-01,2019,10,Octubre,Mancozeb,92.61,Fungicida
2019-10-01,2019,10,Octubre,Mancozeb + cimoxanil,92.94,Fungicida
2019-10-01,2019,10,Octubre,Mancozeb + metalaxil-m,92.33,Fungicida
2019-10-01,2019,10,Octubre,Propineb + fluopicolide,91.36,Fungicida
2019-10-01,2019,10,Octubre,Tebuconazol + trifloxistrobin,102.08,Fungicida
2019-10-01,2019,10,Octubre,"2,4-D",96.17,Herbicida
2019-10-01,2019,10,Octubre,"2,4-D + picloram",93.72,Herbicida
2019-10-01,2019,10,Octubre,"Aminopiralid + 2,4-D",92.01,Herbicida
2019-10-01,2019,10,Octubre,Diuron,91.71,Herbicida
2019-10-01,2019,10,Octubre,Glifosato,97.62,Herbicida
2019-10-01,2019,10,Octubre,Glufosinato de amonio,101.41,Herbicida
2019-10-01,2019,10,Octubre,Metsulfuron metil,102.76,Herbicida
2019-10-01,2019,10,Octubre,Oxadiazon,58.38,Herbicida
2019-10-01,2019,10,Octubre,Paraquat,95.31,Herbicida
2019-10-01,2019,10,Octubre,Pendimetalin,83.63,Herbicida
2019-10-01,2019,10,Octubre,Picloram,95.59,Herbicida
2019-10-01,2019,10,Octubre,Propanil,94.78,Herbicida
2019-10-01,2019,10,Octubre,Abamectina,93.54,Insecticida
2019-10-01,2019,10,Octubre,Cipermetrina,92.68,Insecticida
2019-10-01,2019,10,Octubre,Clorpirifos,88.73,Insecticida
2019-10-01,2019,10,Octubre,Fipronil,93.41,Insecticida
2019-10-01,2019,10,Octubre,Imidacloprid,93.71,Insecticida
2019-10-01,2019,10,Octubre,Metomil,86.95,Insecticida
2019-10-01,2019,10,Octubre,Profenofos,85.18,Insecticida
2019-10-01,2019,10,Octubre,Profenofos + cipermetrina,88.32,Insecticida
2019-10-01,2019,10,Octubre,Tiametoxam + lambdacihalotrina,94.3,Insecticida
2019-11-01,2019,11,Noviembre,10-20-30,95.86,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,12-24-12,96.54,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,13-26-6,100.86,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,15-15-15,95.51,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,15-4-23,92.86,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,17-6-18-2,94.39,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,18-18-18,103.2,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,25-4-24,97.21,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,28-4-0-6,89.69,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,31-8-8,97.99,Fertilizante compuesto
2019-11-01,2019,11,Noviembre,DAP 18-46,101.16,Fertilizante simple
2019-11-01,2019,11,Noviembre,KCL 0-0-60,102.9,Fertilizante simple
2019-11-01,2019,11,Noviembre,SAM,98.34,Fertilizante simple
2019-11-01,2019,11,Noviembre,Urea 46%,98.97,Fertilizante simple
2019-11-01,2019,11,Noviembre,Urea sulfato,99.43,Fertilizante simple
2019-11-01,2019,11,Noviembre,Azoxistrobin + difenoconazol,92.71,Fungicida
2019-11-01,2019,11,Noviembre,Clorotalonil,94.52,Fungicida
2019-11-01,2019,11,Noviembre,Difenoconazol,92.96,Fungicida
2019-11-01,2019,11,Noviembre,Dimetomorf,89.65,Fungicida
2019-11-01,2019,11,Noviembre,Mancozeb,92.48,Fungicida
2019-11-01,2019,11,Noviembre,Mancozeb + cimoxanil,92.73,Fungicida
2019-11-01,2019,11,Noviembre,Mancozeb + metalaxil-m,92.37,Fungicida
2019-11-01,2019,11,Noviembre,Propineb + fluopicolide,91.36,Fungicida
2019-11-01,2019,11,Noviembre,Tebuconazol + trifloxistrobin,100.87,Fungicida
2019-11-01,2019,11,Noviembre,"2,4-D",96.37,Herbicida
2019-11-01,2019,11,Noviembre,"2,4-D + picloram",93.64,Herbicida
2019-11-01,2019,11,Noviembre,"Aminopiralid + 2,4-D",92.04,Herbicida
2019-11-01,2019,11,Noviembre,Diuron,91.59,Herbicida
2019-11-01,2019,11,Noviembre,Glifosato,97.45,Herbicida
2019-11-01,2019,11,Noviembre,Glufosinato de amonio,101.68,Herbicida
2019-11-01,2019,11,Noviembre,Metsulfuron metil,101.3,Herbicida
2019-11-01,2019,11,Noviembre,Oxadiazon,58.38,Herbicida
2019-11-01,2019,11,Noviembre,Paraquat,95.25,Herbicida
2019-11-01,2019,11,Noviembre,Pendimetalin,84.55,Herbicida
2019-11-01,2019,11,Noviembre,Picloram,95.34,Herbicida
2019-11-01,2019,11,Noviembre,Propanil,94.96,Herbicida
2019-11-01,2019,11,Noviembre,Abamectina,93.4,Insecticida
2019-11-01,2019,11,Noviembre,Cipermetrina,93.12,Insecticida
2019-11-01,2019,11,Noviembre,Clorpirifos,88.93,Insecticida
2019-11-01,2019,11,Noviembre,Fipronil,93.02,Insecticida
2019-11-01,2019,11,Noviembre,Imidacloprid,93.76,Insecticida
2019-11-01,2019,11,Noviembre,Metomil,87.25,Insecticida
2019-11-01,2019,11,Noviembre,Profenofos,85.27,Insecticida
2019-11-01,2019,11,Noviembre,Profenofos + cipermetrina,88.4,Insecticida
2019-11-01,2019,11,Noviembre,Tiametoxam + lambdacihalotrina,94.46,Insecticida
2019-12-01,2019,12,Diciembre,10-20-30,96.54,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,12-24-12,96.33,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,13-26-6,97.9,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,15-15-15,95.97,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,15-4-23,93.1,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,17-6-18-2,94.3,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,18-18-18,100.79,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,25-4-24,97.9,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,28-4-0-6,89.39,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,31-8-8,98.01,Fertilizante compuesto
2019-12-01,2019,12,Diciembre,DAP 18-46,100.01,Fertilizante simple
2019-12-01,2019,12,Diciembre,KCL 0-0-60,102.03,Fertilizante simple
2019-12-01,2019,12,Diciembre,SAM,97.8,Fertilizante simple
2019-12-01,2019,12,Diciembre,Urea 46%,97.69,Fertilizante simple
2019-12-01,2019,12,Diciembre,Urea sulfato,100.94,Fertilizante simple
2019-12-01,2019,12,Diciembre,Azoxistrobin + difenoconazol,93.09,Fungicida
2019-12-01,2019,12,Diciembre,Clorotalonil,94.57,Fungicida
2019-12-01,2019,12,Diciembre,Difenoconazol,93.96,Fungicida
2019-12-01,2019,12,Diciembre,Dimetomorf,90.01,Fungicida
2019-12-01,2019,12,Diciembre,Mancozeb,92.4,Fungicida
2019-12-01,2019,12,Diciembre,Mancozeb + cimoxanil,92.58,Fungicida
2019-12-01,2019,12,Diciembre,Mancozeb + metalaxil-m,92.41,Fungicida
2019-12-01,2019,12,Diciembre,Propineb + fluopicolide,91.85,Fungicida
2019-12-01,2019,12,Diciembre,Tebuconazol + trifloxistrobin,99.01,Fungicida
2019-12-01,2019,12,Diciembre,"2,4-D",96.06,Herbicida
2019-12-01,2019,12,Diciembre,"2,4-D + picloram",94.29,Herbicida
2019-12-01,2019,12,Diciembre,"Aminopiralid + 2,4-D",92.16,Herbicida
2019-12-01,2019,12,Diciembre,Diuron,92.33,Herbicida
2019-12-01,2019,12,Diciembre,Glifosato,97.4,Herbicida
2019-12-01,2019,12,Diciembre,Glufosinato de amonio,99.63,Herbicida
2019-12-01,2019,12,Diciembre,Metsulfuron metil,101.44,Herbicida
2019-12-01,2019,12,Diciembre,Oxadiazon,60.33,Herbicida
2019-12-01,2019,12,Diciembre,Paraquat,95.69,Herbicida
2019-12-01,2019,12,Diciembre,Pendimetalin,85.58,Herbicida
2019-12-01,2019,12,Diciembre,Picloram,95.05,Herbicida
2019-12-01,2019,12,Diciembre,Propanil,94.04,Herbicida
2019-12-01,2019,12,Diciembre,Abamectina,93.77,Insecticida
2019-12-01,2019,12,Diciembre,Cipermetrina,93.86,Insecticida
2019-12-01,2019,12,Diciembre,Clorpirifos,89.27,Insecticida
2019-12-01,2019,12,Diciembre,Fipronil,93.84,Insecticida
2019-12-01,2019,12,Diciembre,Imidacloprid,93.69,Insecticida
2019-12-01,2019,12,Diciembre,Metomil,88.78,Insecticida
2019-12-01,2019,12,Diciembre,Profenofos,85.66,Insecticida
2019-12-01,2019,12,Diciembre,Profenofos + cipermetrina,89.02,Insecticida
2019-12-01,2019,12,Diciembre,Tiametoxam + lambdacihalotrina,94.48,Insecticida
2020-01-01,2020,1,Enero,10-20-30,97.05,Fertilizante compuesto
2020-01-01,2020,1,Enero,12-24-12,96.27,Fertilizante compuesto
2020-01-01,2020,1,Enero,13-26-6,97.09,Fertilizante compuesto
2020-01-01,2020,1,Enero,15-15-15,95.1,Fertilizante compuesto
2020-01-01,2020,1,Enero,15-4-23,92.97,Fertilizante compuesto
2020-01-01,2020,1,Enero,17-6-18-2,94.27,Fertilizante compuesto
2020-01-01,2020,1,Enero,18-18-18,100.5,Fertilizante compuesto
2020-01-01,2020,1,Enero,25-4-24,98.05,Fertilizante compuesto
2020-01-01,2020,1,Enero,28-4-0-6,89.57,Fertilizante compuesto
2020-01-01,2020,1,Enero,31-8-8,98.32,Fertilizante compuesto
2020-01-01,2020,1,Enero,DAP 18-46,99.75,Fertilizante simple
2020-01-01,2020,1,Enero,KCL 0-0-60,101.83,Fertilizante simple
2020-01-01,2020,1,Enero,SAM,97.64,Fertilizante simple
2020-01-01,2020,1,Enero,Urea 46%,98.13,Fertilizante simple
2020-01-01,2020,1,Enero,Urea sulfato,100.74,Fertilizante simple
2020-01-01,2020,1,Enero,Azoxistrobin + difenoconazol,92.98,Fungicida
2020-01-01,2020,1,Enero,Clorotalonil,94.84,Fungicida
2020-01-01,2020,1,Enero,Difenoconazol,93.8,Fungicida
2020-01-01,2020,1,Enero,Dimetomorf,89.72,Fungicida
2020-01-01,2020,1,Enero,Mancozeb,91.82,Fungicida
2020-01-01,2020,1,Enero,Mancozeb + cimoxanil,92.83,Fungicida
2020-01-01,2020,1,Enero,Mancozeb + metalaxil-m,93.46,Fungicida
2020-01-01,2020,1,Enero,Propineb + fluopicolide,92.03,Fungicida
2020-01-01,2020,1,Enero,Tebuconazol + trifloxistrobin,98.5,Fungicida
2020-01-01,2020,1,Enero,"2,4-D",96.07,Herbicida
2020-01-01,2020,1,Enero,"2,4-D + picloram",93.84,Herbicida
2020-01-01,2020,1,Enero,"Aminopiralid + 2,4-D",91.92,Herbicida
2020-01-01,2020,1,Enero,Diuron,92.17,Herbicida
2020-01-01,2020,1,Enero,Glifosato,97.13,Herbicida
2020-01-01,2020,1,Enero,Glufosinato de amonio,97.33,Herbicida
2020-01-01,2020,1,Enero,Metsulfuron metil,100.84,Herbicida
2020-01-01,2020,1,Enero,Oxadiazon,59.75,Herbicida
2020-01-01,2020,1,Enero,Paraquat,95.5,Herbicida
2020-01-01,2020,1,Enero,Pendimetalin,86.33,Herbicida
2020-01-01,2020,1,Enero,Picloram,94.87,Herbicida
2020-01-01,2020,1,Enero,Propanil,94.3,Herbicida
2020-01-01,2020,1,Enero,Abamectina,93.38,Insecticida
2020-01-01,2020,1,Enero,Cipermetrina,94.86,Insecticida
2020-01-01,2020,1,Enero,Clorpirifos,89.29,Insecticida
2020-01-01,2020,1,Enero,Fipronil,94.07,Insecticida
2020-01-01,2020,1,Enero,Imidacloprid,94.64,Insecticida
2020-01-01,2020,1,Enero,Metomil,89.07,Insecticida
2020-01-01,2020,1,Enero,Profenofos,85.82,Insecticida
2020-01-01,2020,1,Enero,Profenofos + cipermetrina,88.86,Insecticida
2020-01-01,2020,1,Enero,Tiametoxam + lambdacihalotrina,95.59,Insecticida
2020-02-01,2020,2,Febrero,10-20-30,97.57,Fertilizante compuesto
2020-02-01,2020,2,Febrero,12-24-12,95.53,Fertilizante compuesto
2020-02-01,2020,2,Febrero,13-26-6,96.88,Fertilizante compuesto
2020-02-01,2020,2,Febrero,15-15-15,95.7,Fertilizante compuesto
2020-02-01,2020,2,Febrero,15-4-23,92.67,Fertilizante compuesto
2020-02-01,2020,2,Febrero,17-6-18-2,94.6,Fertilizante compuesto
2020-02-01,2020,2,Febrero,18-18-18,100.33,Fertilizante compuesto
2020-02-01,2020,2,Febrero,25-4-24,97.99,Fertilizante compuesto
2020-02-01,2020,2,Febrero,28-4-0-6,89.5,Fertilizante compuesto
2020-02-01,2020,2,Febrero,31-8-8,97.9,Fertilizante compuesto
2020-02-01,2020,2,Febrero,DAP 18-46,99.27,Fertilizante simple
2020-02-01,2020,2,Febrero,KCL 0-0-60,101.96,Fertilizante simple
2020-02-01,2020,2,Febrero,SAM,97.28,Fertilizante simple
2020-02-01,2020,2,Febrero,Urea 46%,97.43,Fertilizante simple
2020-02-01,2020,2,Febrero,Urea sulfato,97.28,Fertilizante simple
2020-02-01,2020,2,Febrero,Azoxistrobin + difenoconazol,93.17,Fungicida
2020-02-01,2020,2,Febrero,Clorotalonil,94.96,Fungicida
2020-02-01,2020,2,Febrero,Difenoconazol,93.32,Fungicida
2020-02-01,2020,2,Febrero,Dimetomorf,89.55,Fungicida
2020-02-01,2020,2,Febrero,Mancozeb,93.11,Fungicida
2020-02-01,2020,2,Febrero,Mancozeb + cimoxanil,92.88,Fungicida
2020-02-01,2020,2,Febrero,Mancozeb + metalaxil-m,94.03,Fungicida
2020-02-01,2020,2,Febrero,Propineb + fluopicolide,91.92,Fungicida
2020-02-01,2020,2,Febrero,Tebuconazol + trifloxistrobin,98.75,Fungicida
2020-02-01,2020,2,Febrero,"2,4-D",96.39,Herbicida
2020-02-01,2020,2,Febrero,"2,4-D + picloram",94.18,Herbicida
2020-02-01,2020,2,Febrero,"Aminopiralid + 2,4-D",92.31,Herbicida
2020-02-01,2020,2,Febrero,Diuron,91.74,Herbicida
2020-02-01,2020,2,Febrero,Glifosato,96.82,Herbicida
2020-02-01,2020,2,Febrero,Glufosinato de amonio,97.04,Herbicida
2020-02-01,2020,2,Febrero,Metsulfuron metil,100.33,Herbicida
2020-02-01,2020,2,Febrero,Oxadiazon,60.33,Herbicida
2020-02-01,2020,2,Febrero,Paraquat,95.51,Herbicida
2020-02-01,2020,2,Febrero,Pendimetalin,87.07,Herbicida
2020-02-01,2020,2,Febrero,Picloram,95.42,Herbicida
2020-02-01,2020,2,Febrero,Propanil,95.62,Herbicida
2020-02-01,2020,2,Febrero,Abamectina,93.98,Insecticida
2020-02-01,2020,2,Febrero,Cipermetrina,95.59,Insecticida
2020-02-01,2020,2,Febrero,Clorpirifos,89.45,Insecticida
2020-02-01,2020,2,Febrero,Fipronil,94.02,Insecticida
2020-02-01,2020,2,Febrero,Imidacloprid,94.77,Insecticida
2020-02-01,2020,2,Febrero,Metomil,88.68,Insecticida
2020-02-01,2020,2,Febrero,Profenofos,86.4,Insecticida
2020-02-01,2020,2,Febrero,Profenofos + cipermetrina,90.1,Insecticida
2020-02-01,2020,2,Febrero,Tiametoxam + lambdacihalotrina,95.66,Insecticida
2020-03-01,2020,3,Marzo,10-20-30,98.96,Fertilizante compuesto
2020-03-01,2020,3,Marzo,12-24-12,96.48,Fertilizante compuesto
2020-03-01,2020,3,Marzo,13-26-6,96.76,Fertilizante compuesto
2020-03-01,2020,3,Marzo,15-15-15,96.07,Fertilizante compuesto
2020-03-01,2020,3,Marzo,15-4-23,93.76,Fertilizante compuesto
2020-03-01,2020,3,Marzo,17-6-18-2,94.96,Fertilizante compuesto
2020-03-01,2020,3,Marzo,18-18-18,100.44,Fertilizante compuesto
2020-03-01,2020,3,Marzo,25-4-24,97.93,Fertilizante compuesto
2020-03-01,2020,3,Marzo,28-4-0-6,89.61,Fertilizante compuesto
2020-03-01,2020,3,Marzo,31-8-8,98.42,Fertilizante compuesto
2020-03-01,2020,3,Marzo,DAP 18-46,100.1,Fertilizante simple
2020-03-01,2020,3,Marzo,KCL 0-0-60,103.02,Fertilizante simple
2020-03-01,2020,3,Marzo,SAM,96.85,Fertilizante simple
2020-03-01,2020,3,Marzo,Urea 46%,98.34,Fertilizante simple
2020-03-01,2020,3,Marzo,Urea sulfato,96.55,Fertilizante simple
2020-03-01,2020,3,Marzo,Azoxistrobin + difenoconazol,93.5,Fungicida
2020-03-01,2020,3,Marzo,Clorotalonil,95.18,Fungicida
2020-03-01,2020,3,Marzo,Difenoconazol,93.18,Fungicida
2020-03-01,2020,3,Marzo,Dimetomorf,89.41,Fungicida
2020-03-01,2020,3,Marzo,Mancozeb,92.64,Fungicida
2020-03-01,2020,3,Marzo,Mancozeb + cimoxanil,92.64,Fungicida
2020-03-01,2020,3,Marzo,Mancozeb + metalaxil-m,94.4,Fungicida
2020-03-01,2020,3,Marzo,Propineb + fluopicolide,91.95,Fungicida
2020-03-01,2020,3,Marzo,Tebuconazol + trifloxistrobin,98.22,Fungicida
2020-03-01,2020,3,Marzo,"2,4-D",96.37,Herbicida
2020-03-01,2020,3,Marzo,"2,4-D + picloram",94.35,Herbicida
2020-03-01,2020,3,Marzo,"Aminopiralid + 2,4-D",92.09,Herbicida
2020-03-01,2020,3,Marzo,Diuron,91.8,Herbicida
2020-03-01,2020,3,Marzo,Glifosato,96.95,Herbicida
2020-03-01,2020,3,Marzo,Glufosinato de amonio,99.63,Herbicida
2020-03-01,2020,3,Marzo,Metsulfuron metil,99.95,Herbicida
2020-03-01,2020,3,Marzo,Oxadiazon,59.76,Herbicida
2020-03-01,2020,3,Marzo,Paraquat,95.71,Herbicida
2020-03-01,2020,3,Marzo,Pendimetalin,89.65,Herbicida
2020-03-01,2020,3,Marzo,Picloram,94.56,Herbicida
2020-03-01,2020,3,Marzo,Propanil,96.83,Herbicida
2020-03-01,2020,3,Marzo,Abamectina,94.43,Insecticida
2020-03-01,2020,3,Marzo,Cipermetrina,96.49,Insecticida
2020-03-01,2020,3,Marzo,Clorpirifos,90.07,Insecticida
2020-03-01,2020,3,Marzo,Fipronil,94.17,Insecticida
2020-03-01,2020,3,Marzo,Imidacloprid,95.29,Insecticida
2020-03-01,2020,3,Marzo,Metomil,88.83,Insecticida
2020-03-01,2020,3,Marzo,Profenofos,86.81,Insecticida
2020-03-01,2020,3,Marzo,Profenofos + cipermetrina,91.61,Insecticida
2020-03-01,2020,3,Marzo,Tiametoxam + lambdacihalotrina,95.75,Insecticida
2020-04-01,2020,4,Abril,10-20-30,100.44,Fertilizante compuesto
2020-04-01,2020,4,Abril,12-24-12,103.64,Fertilizante compuesto
2020-04-01,2020,4,Abril,13-26-6,102.83,Fertilizante compuesto
2020-04-01,2020,4,Abril,15-15-15,100.28,Fertilizante compuesto
2020-04-01,2020,4,Abril,15-4-23,99.54,Fertilizante compuesto
2020-04-01,2020,4,Abril,17-6-18-2,98.96,Fertilizante compuesto
2020-04-01,2020,4,Abril,18-18-18,108.02,Fertilizante compuesto
2020-04-01,2020,4,Abril,25-4-24,102.99,Fertilizante compuesto
2020-04-01,2020,4,Abril,28-4-0-6,89.88,Fertilizante compuesto
2020-04-01,2020,4,Abril,31-8-8,104.47,Fertilizante compuesto
2020-04-01,2020,4,Abril,DAP 18-46,102.95,Fertilizante simple
2020-04-01,2020,4,Abril,KCL 0-0-60,108.88,Fertilizante simple
2020-04-01,2020,4,Abril,SAM,101.59,Fertilizante simple
2020-04-01,2020,4,Abril,Urea 46%,103.06,Fertilizante simple
2020-04-01,2020,4,Abril,Urea sulfato,104.59,Fertilizante simple
2020-04-01,2020,4,Abril,Azoxistrobin + difenoconazol,93.62,Fungicida
2020-04-01,2020,4,Abril,Clorotalonil,95.22,Fungicida
2020-04-01,2020,4,Abril,Difenoconazol,94.12,Fungicida
2020-04-01,2020,4,Abril,Dimetomorf,90.16,Fungicida
2020-04-01,2020,4,Abril,Mancozeb,94.84,Fungicida
2020-04-01,2020,4,Abril,Mancozeb + cimoxanil,94.15,Fungicida
2020-04-01,2020,4,Abril,Mancozeb + metalaxil-m,95.21,Fungicida
2020-04-01,2020,4,Abril,Propineb + fluopicolide,92.28,Fungicida
2020-04-01,2020,4,Abril,Tebuconazol + trifloxistrobin,98.65,Fungicida
2020-04-01,2020,4,Abril,"2,4-D",96.82,Herbicida
2020-04-01,2020,4,Abril,"2,4-D + picloram",94.74,Herbicida
2020-04-01,2020,4,Abril,"Aminopiralid + 2,4-D",94.59,Herbicida
2020-04-01,2020,4,Abril,Diuron,93.91,Herbicida
2020-04-01,2020,4,Abril,Glifosato,97.88,Herbicida
2020-04-01,2020,4,Abril,Glufosinato de amonio,99.71,Herbicida
2020-04-01,2020,4,Abril,Metsulfuron metil,102.71,Herbicida
2020-04-01,2020,4,Abril,Oxadiazon,101.95,Herbicida
2020-04-01,2020,4,Abril,Paraquat,96.43,Herbicida
2020-04-01,2020,4,Abril,Pendimetalin,98.36,Herbicida
2020-04-01,2020,4,Abril,Picloram,94.88,Herbicida
2020-04-01,2020,4,Abril,Propanil,98.74,Herbicida
